timestamp,participant,experiment,condition,trial,mode,response_format,n_items,interval_s,delay_s,sequence,response,free_correct_n,free_accuracy,serial_correct_n,serial_accuracy,start_accuracy,middle_accuracy,end_accuracy,primacy_index,recency_index,wm_questions,wm_correct,tap_count,chunk_label
2026-09-14T15:42:51,Bert,free_recall,working_memory,5,visual,letters,16,3.0,0,R || N || U || F || Z || I || Q || J || J || E || N || R || I || P || M || L,R || U || N || F || I || Z || M || R || J || Q || E || A || L || P || W || N,14,0.875,4,0.25,0.916667,0.8,0.9,0.116667,0.1,8,8,0,
2026-09-14T15:51:04,Bert,serial_recall,baseline,1,visual,letters,12,3.0,0,X || Z || O || T || Z || K || C || W || B || Q || B || D,X || P || O || C || T || P || Q || K,6,0.5,2,0.166667,0.75,0.5,0.25,0.25,-0.25,0,0,0,
2026-09-14T15:52:05,Bert,serial_recall,baseline,2,visual,letters,12,3.0,0,U || F || P || U || I || D || U || H || V || J || R || F,U || F || P || U || I || J || D || S || K || W || Q || R,8,0.666667,5,0.416667,0.708333,0.666667,0.625,0.041667,-0.041667,0,0,0,
2026-09-14T15:52:49,Bert,serial_recall,baseline,3,visual,letters,12,3.0,0,O || X || Q || L || Z || G || Y || Q || I || V || W || P,O || X || Q || L || Z || Y || R || P,7,0.583333,5,0.416667,0.875,0.625,0.25,0.25,-0.375,0,0,0,
2026-09-14T15:54:04,Bert,serial_recall,baseline,4,visual,letters,12,3.0,0,N || K || H || O || J || M || A || I || V || V || L || E,N || K || H || O || J || A || I || V || V,9,0.75,6,0.5,1.0,0.75,0.5,0.25,-0.25,0,0,0,
2026-09-14T15:55:11,Bert,serial_recall,baseline,5,visual,letters,12,3.0,0,U || C || T || H || N || N || O || V || J || J || K || O,U || C || T || H || N || N || V || O || J || A,9,0.75,7,0.583333,1.0,0.875,0.375,0.125,-0.5,0,0,0,
2026-09-14T15:58:26,Bert,serial_recall,finger_tapping,1,visual,letters,12,3.0,0,I || N || B || Y || Q || C || H || I || Y || W || H || G,I || N || B || Y || Q || C || H || I || J || C || H || H,9,0.75,9,0.75,0.875,1.0,0.375,-0.125,-0.625,0,0,109,
2026-09-14T15:59:16,Bert,serial_recall,finger_tapping,2,visual,letters,12,3.0,0,A || L || F || C || U || X || V || D || D || O || K || U,A || L || F || C || U || X || V || D || D || U || F || C,10,0.833333,9,0.75,1.0,1.0,0.5,0.0,-0.5,0,0,133,
2026-09-14T16:00:31,Bert,serial_recall,finger_tapping,3,visual,letters,12,3.0,0,Y || F || C || W || O || W || L || R || A || U || N || O,U || F || C || W || O || A || R || J || H || A || R || L,8,0.666667,4,0.333333,0.625,0.75,0.625,-0.125,-0.125,0,0,139,
2026-09-14T16:01:30,Bert,serial_recall,finger_tapping,4,visual,letters,12,3.0,0,P || E || C || D || I || T || F || V || T || G || V || Y,P || E || C || D || I || T || F || V || C || J || Y || Y,9,0.75,9,0.75,1.0,0.75,0.5,0.25,-0.25,0,0,118,
2026-09-14T16:03:03,Bert,serial_recall,finger_tapping,5,visual,letters,12,3.0,0,R || C || J || X || S || X || Z || B || S || S || H || U,Q || W || E || R || T || Y || U || I || O || A || S || D,3,0.25,0,0.0,0.25,0.083333,0.416667,0.166667,0.333333,0,0,142,
2026-09-14T16:07:15,Bert,serial_recall,articulatory_suppression,1,visual,letters,12,3.0,0,R || M || J || F || H || I || J || M || O || T || W || J,R || M || J || Y || F || Q || S || T || P || O || R || L,6,0.5,3,0.25,0.708333,0.208333,0.583333,0.5,0.375,0,0,0,
2026-09-14T16:08:23,Bert,serial_recall,articulatory_suppression,2,visual,letters,12,3.0,0,C || O || I || Z || J || W || J || B || H || Y || C || M,C || I || J || O || M || Z || A || R || E || R || C || M,7,0.583333,3,0.25,1.0,0.25,0.5,0.75,0.25,0,0,0,
2026-09-14T16:10:09,Bert,serial_recall,articulatory_suppression,3,visual,letters,12,3.0,0,K || B || A || R || R || B || J || H || A || H || I || J,K || B || A || R || R || J || E || R || T || S || J || L,7,0.583333,5,0.416667,0.75,0.625,0.375,0.125,-0.25,0,0,0,
2026-09-14T16:11:05,Bert,serial_recall,articulatory_suppression,4,visual,letters,12,3.0,0,Z || T || L || L || D || D || O || E || K || L || H || Q,Z || T || L || L || D || D || Q || U || I || T || M || S,7,0.583333,6,0.5,0.833333,0.5,0.416667,0.333333,-0.083333,0,0,0,
2026-09-14T16:11:58,Bert,serial_recall,articulatory_suppression,5,visual,letters,12,3.0,0,G || R || Z || H || G || T || B || W || K || H || E || H,G || R || Z || T || W || E || L || S || K || W || E || R,7,0.583333,5,0.416667,0.625,0.625,0.5,0.0,-0.125,0,0,0,
2026-09-14T22:33:24,Bert,idiom_serial_recall,real_idioms,1,visual,phrases,12,3.0,0,at holde tungen lige i munden || at gaa over gevind || at gaa paa vandet || at bide i det sure aeble || at traekke det korteste straa || at komme op i det roede felt || at male fanden paa vaeggen || at tage det sure med det soede || at faa en fjer i hatten || at staa med haaret i postkassen || at have oejne i nakken || at feje for egen doer,at holde tungen lige i munden || at gaa over gevind || at gaa paa vandet || at bide i det sure aeble || at faa blod paa tanden || at faa kolde foedder || at gaa paa vandet || at staa med haaret i postkassen || at tale frit fra leveren,5,0.416667,4,0.333333,1.0,0.0,0.25,1.0,0.25,0,0,0,
2026-09-14T22:36:02,Bert,idiom_serial_recall,real_idioms,2,visual,phrases,12,3.0,0,at vaere en strid banan || at loebe panden mod en mur || at slaa en streg i sandet || at gaa over gevind || at tabe ansigt || at have oejne i nakken || at have sommerfugle i maven || at traekke det korteste straa || at have mange bolde i luften || at have is i maven || at faa blod paa tanden || at gaa nedenom og hjem,at vaere en strid banan || at loebe panden mod en mur || at slaa en streg i sandet || at gaa over gevind || at have is i maven || at faa blod paa tanden ||  ||  ||  ||  ||  || at gaa nedenom og hjem,7,0.583333,5,0.416667,1.0,0.0,0.75,1.0,0.75,0,0,0,
2026-09-14T22:38:11,Bert,idiom_serial_recall,real_idioms,3,visual,phrases,12,3.0,0,at traekke det korteste straa || at tage tyren ved hornene || at gaa paa vandet || at faa kolde foedder || at gaa nedenom og hjem || at loebe panden mod en mur || at gaa agurk || at slaa to fluer med et smaek || at tabe ansigt || at vaere en strid banan || at gaa over gevind || at staa med haaret i postkassen,at traekke det korteste straa || at tage tyren ved hornene || at gaa paa vandet || at gaa paa vandet ||  ||  ||  ||  ||  ||  || at gaa over gevind || at staa med haaret i postkassen,5,0.416667,5,0.416667,0.75,0.0,0.5,0.75,0.5,0,0,0,2026-09-15T09:36:51,Bert,idiom_serial_recall,fake_idioms,1,visual,phrases,12,3.0,0,at have begge foedder paa samme trin || at have en sten under hatten || at traekke gardinet for tidligt || at gaa med hovedet under armen || at saette stoevlerne i den forkerte groeft || at have en raev i rygsaekken || at holde doeren med albuen || at haenge hatten paa den forkerte knage || at traekke taeppet over hovedet || at have grus i maskineriet || at kaste hatten foer festen || at vende koppen paa hovedet,at have begge foedder paa samme trin ||  ||  ||  ||  ||  || at have grus i taenderne ||  ||  ||  ||  || at vende koppen paa hovedet,2,0.166667,2,0.166667,0.25,0.0,0.25,0.25,0.25,0,0,0,
2026-09-15T09:39:10,Bert,idiom_serial_recall,fake_idioms,2,visual,phrases,12,3.0,0,at saette stoevlerne i den forkerte groeft || at have en sten under hatten || at kaste braende paa den forkerte baad || at faa vand over stoevlekanten || at haenge hatten paa den forkerte knage || at slaa knude paa sin egen hale || at saette sejl i modvind || at traekke gardinet for tidligt || at saette sin hat efter vinden || at staa med begge ben i samme stoevle || at have vinden under skjorten || at gaa med gaflen i suppen,at have en sten under hatten || at saette sejl i modvind ||  || at staa med begge ben i samme stoevle ||  ||  ||  ||  || at have vinden i lommen ||  ||  || at gaa med gaflen i suppen,4,0.333333,1,0.083333,0.25,0.25,0.5,0.0,0.25,0,0,0,
2026-09-15T09:41:01,Bert,idiom_serial_recall,fake_idioms,3,visual,phrases,12,3.0,0,at faa grus under vingerne || at faa regn i stoevlerne || at traekke taeppet over hovedet || at slaa knude paa sin egen hale || at kaste braende paa den forkerte baad || at saette ild til sin egen stige || at gaa med gaflen i suppen || at gaa med skeen i den forkerte gryde || at traekke stigen op foer man er paa taget || at staa med naesen i postkassen || at saette sin hat efter vinden || at gaa med vinden i lommen,at have sand mellem taenderne ||  ||  ||  ||  || at braende sin egen stige ||  ||  ||  || at staa med haaret i postkassen ||  || at gaa med vinden i lommen,1,0.083333,1,0.083333,0.0,0.0,0.25,0.0,0.25,0,0,0,
2026-09-19T13:38:52,Bert,free_recall,baseline,1,visual,letters,16,3.0,0,B || J || G || D || C || B || Y || F || M || F || X || R || R || U || I || T,T || U || I || M || F || F || B || J || G || D || C || B || X || R || R,15,0.9375,0,0.0,1.0,0.8,1.0,0.2,0.2,0,0,0,
2026-09-19T13:40:33,Bert,free_recall,baseline,2,visual,letters,16,3.0,0,L || E || T || N || B || U || F || D || B || K || N || W || W || V || F || I,F || K || D || K || N || F || I || W || W || V || L || E || T || G || U || S,13,0.8125,0,0.0,0.75,0.7,1.0,0.05,0.3,0,0,0,
2026-09-19T13:43:02,Bert,free_recall,baseline,3,visual,letters,16,3.0,0,F || J || V || K || N || X || U || N || A || Z || Y || M || H || Z || W || S,S || F || K || N || Y || M || N || O || A || E || R || N || M || V || W || T,10,0.625,2,0.125,0.666667,0.6,0.6,0.066667,0.0,0,0,0,
2026-09-19T13:49:21,Bert,free_recall,unfilled_delay,1,visual,letters,16,3.0,60,S || V || U || H || E || K || X || K || D || G || D || W || G || O || T || P,S || V || W || X || G || G || D || O || P || G || O || T || U || C || T,11,0.6875,4,0.25,0.5,0.6,1.0,-0.1,0.4,0,0,0,
2026-09-19T13:52:12,Bert,free_recall,unfilled_delay,2,visual,letters,16,3.0,60,J || H || G || M || K || L || T || P || K || X || D || K || V || Y || H || A,K || V || Y || H || A || X || D || L || T || M || K || G || K || J || G,14,0.875,0,0.0,0.916667,0.8,0.9,0.116667,0.1,0,0,0,
2026-09-19T13:54:55,Bert,free_recall,unfilled_delay,3,visual,letters,16,3.0,60,F || B || V || U || C || A || M || P || D || I || L || C || M || H || C || F,M || H || L || I || C || C || A || L || I || M || D || U || P || K || T || J,11,0.6875,1,0.0625,0.444444,1.0,0.666667,-0.555556,-0.333333,0,0,0,
2026-09-19T13:55:57,Bert,free_recall,fast_rate,1,visual,letters,16,1.0,0,Z || V || O || I || I || Y || T || B || E || Z || Z || M || I || J || I || K,Y || T || B || I || Z || Z || E || J || K || V || O || C || W || E || P,11,0.6875,1,0.0625,0.694444,0.866667,0.5,-0.172222,-0.366667,0,0,0,
2026-09-19T13:56:29,Bert,free_recall,fast_rate,2,visual,letters,16,1.0,0,J || U || N || G || G || H || G || Y || A || G || E || W || Z || C || D || P,H || Y || A || W || E || X || C || D || P || J || U || N || G || G || G || G,15,0.9375,0,0.0,1.0,1.0,0.8,0.0,-0.2,0,0,0,
2026-09-19T13:57:05,Bert,free_recall,fast_rate,3,visual,letters,16,1.0,0,Z || H || U || L || Z || M || U || I || D || Q || F || S || I || T || V || H,V || H || Q || S || F || V || I || H || U || Z || Z || L || U || M || I || D,15,0.9375,1,0.0625,1.0,1.0,0.8,0.0,-0.2,0,0,0,
2026-09-19T14:00:21,Bert,free_recall,working_memory,1,visual,letters,16,3.0,0,T || F || F || Y || V || N || S || S || H || T || E || U || Q || O || O || G,S || N || S || H || V || E || F || Y || F || O || Q || O || G || I || D || V,13,0.8125,1,0.0625,0.833333,0.8,0.8,0.033333,0.0,13,11,0,
2026-09-19T14:02:58,Bert,free_recall,working_memory,2,visual,letters,16,3.0,0,U || E || Q || O || K || I || B || G || H || P || N || H || I || P || K || U,Q || U || E || O || K || I || N || K || B || K || Y || R || E || D || R || P,10,0.625,3,0.1875,0.833333,0.5,0.5,0.333333,0.0,15,14,0,
2026-09-19T14:04:58,Bert,free_recall,working_memory,3,visual,letters,16,3.0,0,S || C || B || K || S || F || K || P || Z || G || F || J || U || A || M || B,S || C || B || G || J || U || B || Z || S || K || R || T || E || P || K || K,12,0.75,3,0.1875,0.833333,0.8,0.6,0.033333,-0.2,13,12,0,
2026-09-19T15:08:50,Bert,serial_recall,capacity_n4,1,visual,letters,4,3.0,0,J || H || L || L,J || H || L || L,4,1.0,4,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:09:24,Bert,serial_recall,capacity_n4,2,visual,letters,4,3.0,0,C || Q || U || H,C || Q || U || H,4,1.0,4,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:09:44,Bert,serial_recall,capacity_n4,3,visual,letters,4,3.0,0,F || H || F || P,F || H || F || P,4,1.0,4,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:10:02,Bert,serial_recall,capacity_n4,4,visual,letters,4,3.0,0,Y || V || O || C,Y || V || O || C,4,1.0,4,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:10:19,Bert,serial_recall,capacity_n4,5,visual,letters,4,3.0,0,U || V || L || J,U || V || L || J,4,1.0,4,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:10:35,Bert,serial_recall,capacity_n4,6,visual,letters,4,3.0,0,F || I || U || T,F || I || U || T,4,1.0,4,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:10:56,Bert,serial_recall,capacity_n5,7,visual,letters,5,3.0,0,Q || D || Z || M || J,Q || D || C || M || J,4,0.8,4,0.8,1.0,0.5,1.0,0.5,0.5,0,0,0,
2026-09-19T15:11:16,Bert,serial_recall,capacity_n5,8,visual,letters,5,3.0,0,L || T || M || Z || V,L || T || M || Z || V,5,1.0,5,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:11:37,Bert,serial_recall,capacity_n5,9,visual,letters,5,3.0,0,P || I || I || D || O,P || I || I || D || O,5,1.0,5,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:11:59,Bert,serial_recall,capacity_n5,10,visual,letters,5,3.0,0,B || U || Z || C || B,B || U || Z || C || B,5,1.0,5,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:12:20,Bert,serial_recall,capacity_n5,11,visual,letters,5,3.0,0,J || D || D || D || J,J || D || D || D || J,5,1.0,5,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:12:43,Bert,serial_recall,capacity_n5,12,visual,letters,5,3.0,0,D || D || R || Y || I,D || D || R || Y || I,5,1.0,5,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:13:08,Bert,serial_recall,capacity_n6,13,visual,letters,6,3.0,0,A || J || E || K || E || G,A || J || E || K || E || G,6,1.0,6,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:13:35,Bert,serial_recall,capacity_n6,14,visual,letters,6,3.0,0,Q || E || V || Y || E || J,Q || E || V || Y || E || J,6,1.0,6,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:14:02,Bert,serial_recall,capacity_n6,15,visual,letters,6,3.0,0,P || G || O || N || T || Y,P || G || O || N || T || Y,6,1.0,6,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:14:27,Bert,serial_recall,capacity_n6,16,visual,letters,6,3.0,0,X || C || V || C || M || W,X || C || V || C || M || W,6,1.0,6,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:14:52,Bert,serial_recall,capacity_n6,17,visual,letters,6,3.0,0,W || S || D || J || P || Q,W || S || D || J || P || Q,6,1.0,6,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:15:42,Bert,serial_recall,capacity_n6,18,visual,letters,6,3.0,0,Y || Q || P || S || Z || E,Y || Q || P || S || Z || E,6,1.0,6,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:16:26,Bert,serial_recall,capacity_n7,19,visual,letters,7,3.0,0,T || L || O || G || M || I || L,T || L || O || G || M || I || L,7,1.0,7,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:16:59,Bert,serial_recall,capacity_n7,20,visual,letters,7,3.0,0,P || D || Y || X || Y || H || Q,P || D || Y || X || Y || H || Q,7,1.0,7,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:17:29,Bert,serial_recall,capacity_n7,21,visual,letters,7,3.0,0,W || J || A || Z || F || S || S,W || J || A || Z || F || S || S,7,1.0,7,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:18:01,Bert,serial_recall,capacity_n7,22,visual,letters,7,3.0,0,H || O || M || Y || R || Z || M,H || O || M || Y || R || Z || M,7,1.0,7,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:18:35,Bert,serial_recall,capacity_n7,23,visual,letters,7,3.0,0,A || W || M || W || T || I || C,A || W || M || W || T || I || C,7,1.0,7,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:19:11,Bert,serial_recall,capacity_n7,24,visual,letters,7,3.0,0,Q || U || U || K || G || L || K,Q || U || U || K || G || L || K,7,1.0,7,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:19:44,Bert,serial_recall,capacity_n8,25,visual,letters,8,3.0,0,E || Q || Q || C || C || W || K || D,E || Q || Q || C || C || W || K || D,8,1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:20:23,Bert,serial_recall,capacity_n8,26,visual,letters,8,3.0,0,L || O || K || V || G || J || J || K,L || O || K || V || G || J || J || K,8,1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:20:58,Bert,serial_recall,capacity_n8,27,visual,letters,8,3.0,0,T || D || F || G || A || J || T || W,T || D || F || G || A || J || T || W,8,1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:22:52,Bert,serial_recall,capacity_n8,28,visual,letters,8,3.0,0,H || Q || U || Y || Q || Q || S || E,H || Q || Y || Q || Q || U || S || E,8,1.0,5,0.625,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:23:38,Bert,serial_recall,capacity_n8,29,visual,letters,8,3.0,0,W || V || G || N || S || A || Z || T,W || V || G || N || S || A || Z || T,8,1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:24:17,Bert,serial_recall,capacity_n8,30,visual,letters,8,3.0,0,A || X || M || S || N || P || S || G,A || X || M || S || N || P || S || G,8,1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:25:21,Bert,serial_recall,capacity_n9,31,visual,letters,9,3.0,0,Y || E || C || W || N || Q || K || S || F,Y || E || N || Q || S || W || N || T || S,6,0.666667,2,0.222222,0.666667,1.0,0.333333,-0.333333,-0.666667,0,0,0,
2026-09-19T15:26:13,Bert,serial_recall,capacity_n9,32,visual,letters,9,3.0,0,C || Y || G || I || S || X || Q || L || O,C || Y || G || I || S || X || Q || L || O,9,1.0,9,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:27:00,Bert,serial_recall,capacity_n9,33,visual,letters,9,3.0,0,C || F || R || I || O || M || X || Y || U,C || F || R || I || O || M || X || Y || U,9,1.0,9,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:27:47,Bert,serial_recall,capacity_n9,34,visual,letters,9,3.0,0,A || M || Y || T || X || F || T || P || R,A || M || Y || T || X || F || T || P || R,9,1.0,9,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:28:41,Bert,serial_recall,capacity_n9,35,visual,letters,9,3.0,0,F || C || D || R || E || F || W || V || W,F || C || D || R || E || F || W || V || W,9,1.0,9,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:30:08,Bert,serial_recall,capacity_n9,36,visual,letters,9,3.0,0,P || D || F || V || U || V || N || L || B,P || D || F || V || N || E || N || L || B,7,0.777778,7,0.777778,1.0,0.333333,1.0,0.666667,0.666667,0,0,0,
2026-09-19T15:31:11,Bert,serial_recall,capacity_n10,37,visual,letters,10,3.0,0,D || R || H || M || R || R || J || K || C || H,D || R || H || M || R || R || J || K || C || H,10,1.0,10,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:32:08,Bert,serial_recall,capacity_n10,38,visual,letters,10,3.0,0,H || C || L || G || B || S || W || I || M || E,H || C || L || V || B || W || C || I || M || E,8,0.8,7,0.7,0.75,0.666667,1.0,0.083333,0.333333,0,0,0,
2026-09-19T15:32:54,Bert,serial_recall,capacity_n10,39,visual,letters,10,3.0,0,H || I || P || B || C || D || W || P || X || A,H || I || P || W || C || D || W || P || X || A,9,0.9,9,0.9,0.75,1.0,1.0,-0.25,0.0,0,0,0,
2026-09-19T15:33:56,Bert,serial_recall,capacity_n10,40,visual,letters,10,3.0,0,B || V || W || I || H || N || N || A || U || L,B || I || H || V || W || V || W || A || U || L,8,0.8,4,0.4,1.0,0.333333,1.0,0.666667,0.666667,0,0,0,
2026-09-19T15:34:47,Bert,serial_recall,capacity_n10,41,visual,letters,10,3.0,0,V || U || U || M || O || X || X || T || L || F,V || U || U || M || O || X || X || T || L || F,10,1.0,10,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:35:54,Bert,serial_recall,capacity_n10,42,visual,letters,10,3.0,0,Z || L || X || P || I || F || Y || C || C || T,H || U || L || X || I || F || Y || C || C || T,8,0.8,6,0.6,0.5,1.0,1.0,-0.5,0.0,0,0,0,
