timestamp,participant,experiment,condition,trial,mode,response_format,n_items,serial_position,region,presented_item,response_at_position,free_recalled,serial_correct,substitution,interval_s,delay_s,chunk_label
2026-09-14T13:39:56,Esben,free_recall,baseline,3,visual,letters,16,1,start,P,T,1,0,T,3,0,
2026-09-14T13:39:56,Esben,free_recall,baseline,3,visual,letters,16,2,start,B,Y,1,0,Y,3,0,
2026-09-14T13:39:56,Esben,free_recall,baseline,3,visual,letters,16,3,start,X,X,1,1,,3,0,
2026-09-14T13:39:56,Esben,free_recall,baseline,3,visual,letters,16,4,start,X,P,1,0,P,3,0,
2026-09-14T13:39:56,Esben,free_recall,baseline,3,visual,letters,16,5,start,B,B,1,1,,3,0,
2026-09-14T13:39:56,Esben,free_recall,baseline,3,visual,letters,16,6,start,E,X,1,0,X,3,0,
2026-09-14T13:39:56,Esben,free_recall,baseline,3,visual,letters,16,7,middle,S,X,0.666667,0,X,3,0,
2026-09-14T13:39:56,Esben,free_recall,baseline,3,visual,letters,16,8,middle,Q,N,1,0,N,3,0,
2026-09-14T13:39:56,Esben,free_recall,baseline,3,visual,letters,16,9,middle,S,O,0.666667,0,O,3,0,
2026-09-14T13:39:56,Esben,free_recall,baseline,3,visual,letters,16,10,middle,O,Q,1,0,Q,3,0,
2026-09-14T13:39:56,Esben,free_recall,baseline,3,visual,letters,16,11,middle,M,S,1,0,S,3,0,
2026-09-14T13:39:56,Esben,free_recall,baseline,3,visual,letters,16,12,end,S,M,0.666667,0,M,3,0,
2026-09-14T13:39:56,Esben,free_recall,baseline,3,visual,letters,16,13,end,N,S,1,0,S,3,0,
2026-09-14T13:39:56,Esben,free_recall,baseline,3,visual,letters,16,14,end,T,B,1,0,B,3,0,
2026-09-14T13:39:56,Esben,free_recall,baseline,3,visual,letters,16,15,end,Y,E,1,0,E,3,0,
2026-09-14T13:39:56,Esben,free_recall,baseline,3,visual,letters,16,16,end,X,P,1,0,P,3,0,
2026-09-14T13:41:27,Esben,free_recall,baseline,4,visual,letters,16,1,start,V,D,0,0,D,3,0,
2026-09-14T13:41:27,Esben,free_recall,baseline,4,visual,letters,16,2,start,Q,Z,1,0,Z,3,0,
2026-09-14T13:41:27,Esben,free_recall,baseline,4,visual,letters,16,3,start,Y,K,1,0,K,3,0,
2026-09-14T13:41:27,Esben,free_recall,baseline,4,visual,letters,16,4,start,I,D,1,0,D,3,0,
2026-09-14T13:41:27,Esben,free_recall,baseline,4,visual,letters,16,5,start,U,P,1,0,P,3,0,
2026-09-14T13:41:27,Esben,free_recall,baseline,4,visual,letters,16,6,start,P,P,1,1,,3,0,
2026-09-14T13:41:27,Esben,free_recall,baseline,4,visual,letters,16,7,middle,I,Y,1,0,Y,3,0,
2026-09-14T13:41:27,Esben,free_recall,baseline,4,visual,letters,16,8,middle,K,I,1,0,I,3,0,
2026-09-14T13:41:27,Esben,free_recall,baseline,4,visual,letters,16,9,middle,M,U,0,0,U,3,0,
2026-09-14T13:41:27,Esben,free_recall,baseline,4,visual,letters,16,10,middle,T,P,0,0,P,3,0,
2026-09-14T13:41:27,Esben,free_recall,baseline,4,visual,letters,16,11,middle,D,I,1,0,I,3,0,
2026-09-14T13:41:27,Esben,free_recall,baseline,4,visual,letters,16,12,end,Z,K,1,0,K,3,0,
2026-09-14T13:41:27,Esben,free_recall,baseline,4,visual,letters,16,13,end,K,Q,1,0,Q,3,0,
2026-09-14T13:41:27,Esben,free_recall,baseline,4,visual,letters,16,14,end,D,A,1,0,A,3,0,
2026-09-14T13:41:27,Esben,free_recall,baseline,4,visual,letters,16,15,end,P,Z,1,0,Z,3,0,
2026-09-14T13:41:27,Esben,free_recall,baseline,4,visual,letters,16,16,end,P,O,1,0,O,3,0,
2026-09-14T13:42:43,Esben,free_recall,baseline,5,visual,letters,16,1,start,H,W,1,0,W,3,0,
2026-09-14T13:42:43,Esben,free_recall,baseline,5,visual,letters,16,2,start,Z,I,1,0,I,3,0,
2026-09-14T13:42:43,Esben,free_recall,baseline,5,visual,letters,16,3,start,X,D,1,0,D,3,0,
2026-09-14T13:42:43,Esben,free_recall,baseline,5,visual,letters,16,4,start,Q,A,1,0,A,3,0,
2026-09-14T13:42:43,Esben,free_recall,baseline,5,visual,letters,16,5,start,S,G,0.5,0,G,3,0,
2026-09-14T13:42:43,Esben,free_recall,baseline,5,visual,letters,16,6,start,E,R,0,0,R,3,0,
2026-09-14T13:42:43,Esben,free_recall,baseline,5,visual,letters,16,7,middle,S,N,0.5,0,N,3,0,
2026-09-14T13:42:43,Esben,free_recall,baseline,5,visual,letters,16,8,middle,V,W,1,0,W,3,0,
2026-09-14T13:42:43,Esben,free_recall,baseline,5,visual,letters,16,9,middle,W,Q,1,0,Q,3,0,
2026-09-14T13:42:43,Esben,free_recall,baseline,5,visual,letters,16,10,middle,I,S,1,0,S,3,0,
2026-09-14T13:42:43,Esben,free_recall,baseline,5,visual,letters,16,11,middle,D,X,1,0,X,3,0,
2026-09-14T13:42:43,Esben,free_recall,baseline,5,visual,letters,16,12,end,A,H,1,0,H,3,0,
2026-09-14T13:42:43,Esben,free_recall,baseline,5,visual,letters,16,13,end,G,Z,1,0,Z,3,0,
2026-09-14T13:42:43,Esben,free_recall,baseline,5,visual,letters,16,14,end,R,V,1,0,V,3,0,
2026-09-14T13:42:43,Esben,free_recall,baseline,5,visual,letters,16,15,end,N,R,1,0,R,3,0,
2026-09-14T13:42:43,Esben,free_recall,baseline,5,visual,letters,16,16,end,W,D,1,0,D,3,0,
2026-09-14T13:47:13,Esben,free_recall,unfilled_delay,1,visual,letters,16,1,start,W,J,1,0,J,3,60,
2026-09-14T13:47:13,Esben,free_recall,unfilled_delay,1,visual,letters,16,2,start,V,N,1,0,N,3,60,
2026-09-14T13:47:13,Esben,free_recall,unfilled_delay,1,visual,letters,16,3,start,T,N,1,0,N,3,60,
2026-09-14T13:47:13,Esben,free_recall,unfilled_delay,1,visual,letters,16,4,start,Q,Y,1,0,Y,3,60,
2026-09-14T13:47:13,Esben,free_recall,unfilled_delay,1,visual,letters,16,5,start,B,J,0,0,J,3,60,
2026-09-14T13:47:13,Esben,free_recall,unfilled_delay,1,visual,letters,16,6,start,N,W,1,0,W,3,60,
2026-09-14T13:47:13,Esben,free_recall,unfilled_delay,1,visual,letters,16,7,middle,H,V,1,0,V,3,60,
2026-09-14T13:47:13,Esben,free_recall,unfilled_delay,1,visual,letters,16,8,middle,O,T,0.5,0,T,3,60,
2026-09-14T13:47:13,Esben,free_recall,unfilled_delay,1,visual,letters,16,9,middle,U,Q,0.5,0,Q,3,60,
2026-09-14T13:47:13,Esben,free_recall,unfilled_delay,1,visual,letters,16,10,middle,J,N,1,0,N,3,60,
2026-09-14T13:47:13,Esben,free_recall,unfilled_delay,1,visual,letters,16,11,middle,N,H,1,0,H,3,60,
2026-09-14T13:47:13,Esben,free_recall,unfilled_delay,1,visual,letters,16,12,end,N,F,1,0,F,3,60,
2026-09-14T13:47:13,Esben,free_recall,unfilled_delay,1,visual,letters,16,13,end,Y,U,1,0,U,3,60,
2026-09-14T13:47:13,Esben,free_recall,unfilled_delay,1,visual,letters,16,14,end,U,O,0.5,0,O,3,60,
2026-09-14T13:47:13,Esben,free_recall,unfilled_delay,1,visual,letters,16,15,end,J,C,1,0,C,3,60,
2026-09-14T13:47:13,Esben,free_recall,unfilled_delay,1,visual,letters,16,16,end,O,V,0.5,0,V,3,60,
2026-09-14T13:49:29,Esben,free_recall,unfilled_delay,2,visual,letters,16,1,start,K,N,1,0,N,3,60,
2026-09-14T13:49:29,Esben,free_recall,unfilled_delay,2,visual,letters,16,2,start,T,W,1,0,W,3,60,
2026-09-14T13:49:29,Esben,free_recall,unfilled_delay,2,visual,letters,16,3,start,X,U,1,0,U,3,60,
2026-09-14T13:49:29,Esben,free_recall,unfilled_delay,2,visual,letters,16,4,start,J,R,0,0,R,3,60,
2026-09-14T13:49:29,Esben,free_recall,unfilled_delay,2,visual,letters,16,5,start,I,N,1,0,N,3,60,
2026-09-14T13:49:29,Esben,free_recall,unfilled_delay,2,visual,letters,16,6,start,Y,P,0,0,P,3,60,
2026-09-14T13:49:29,Esben,free_recall,unfilled_delay,2,visual,letters,16,7,middle,H,U,1,0,U,3,60,
2026-09-14T13:49:29,Esben,free_recall,unfilled_delay,2,visual,letters,16,8,middle,T,K,1,0,K,3,60,
2026-09-14T13:49:29,Esben,free_recall,unfilled_delay,2,visual,letters,16,9,middle,N,T,1,0,T,3,60,
2026-09-14T13:49:29,Esben,free_recall,unfilled_delay,2,visual,letters,16,10,middle,W,X,0.5,0,X,3,60,
2026-09-14T13:49:29,Esben,free_recall,unfilled_delay,2,visual,letters,16,11,middle,U,G,1,0,G,3,60,
2026-09-14T13:49:29,Esben,free_recall,unfilled_delay,2,visual,letters,16,12,end,N,I,1,0,I,3,60,
2026-09-14T13:49:29,Esben,free_recall,unfilled_delay,2,visual,letters,16,13,end,R,A,1,0,A,3,60,
2026-09-14T13:49:29,Esben,free_recall,unfilled_delay,2,visual,letters,16,14,end,P,T,1,0,T,3,60,
2026-09-14T13:49:29,Esben,free_recall,unfilled_delay,2,visual,letters,16,15,end,V,H,0,0,H,3,60,
2026-09-14T13:49:29,Esben,free_recall,unfilled_delay,2,visual,letters,16,16,end,W,I,0.5,0,I,3,60,
2026-09-14T13:51:37,Esben,free_recall,unfilled_delay,3,visual,letters,16,1,start,I,I,1,1,,3,60,
2026-09-14T13:51:37,Esben,free_recall,unfilled_delay,3,visual,letters,16,2,start,D,D,1,1,,3,60,
2026-09-14T13:51:37,Esben,free_recall,unfilled_delay,3,visual,letters,16,3,start,S,S,1,1,,3,60,
2026-09-14T13:51:37,Esben,free_recall,unfilled_delay,3,visual,letters,16,4,start,I,I,1,1,,3,60,
2026-09-14T13:51:37,Esben,free_recall,unfilled_delay,3,visual,letters,16,5,start,E,E,1,1,,3,60,
2026-09-14T13:51:37,Esben,free_recall,unfilled_delay,3,visual,letters,16,6,start,Q,Q,1,1,,3,60,
2026-09-14T13:51:37,Esben,free_recall,unfilled_delay,3,visual,letters,16,7,middle,D,D,1,1,,3,60,
2026-09-14T13:51:37,Esben,free_recall,unfilled_delay,3,visual,letters,16,8,middle,O,O,1,1,,3,60,
2026-09-14T13:51:37,Esben,free_recall,unfilled_delay,3,visual,letters,16,9,middle,O,O,1,1,,3,60,
2026-09-14T13:51:37,Esben,free_recall,unfilled_delay,3,visual,letters,16,10,middle,X,X,1,1,,3,60,
2026-09-14T13:51:37,Esben,free_recall,unfilled_delay,3,visual,letters,16,11,middle,G,G,1,1,,3,60,
2026-09-14T13:51:37,Esben,free_recall,unfilled_delay,3,visual,letters,16,12,end,J,I,0,0,I,3,60,
2026-09-14T13:51:37,Esben,free_recall,unfilled_delay,3,visual,letters,16,13,end,A,A,1,1,,3,60,
2026-09-14T13:51:37,Esben,free_recall,unfilled_delay,3,visual,letters,16,14,end,G,G,1,1,,3,60,
2026-09-14T13:51:37,Esben,free_recall,unfilled_delay,3,visual,letters,16,15,end,Z,D,0,0,D,3,60,
2026-09-14T13:51:37,Esben,free_recall,unfilled_delay,3,visual,letters,16,16,end,W,L,0,0,L,3,60,
2026-09-14T13:53:41,Esben,free_recall,unfilled_delay,4,visual,letters,16,1,start,T,H,1,0,H,3,60,
2026-09-14T13:53:41,Esben,free_recall,unfilled_delay,4,visual,letters,16,2,start,X,J,1,0,J,3,60,
2026-09-14T13:53:41,Esben,free_recall,unfilled_delay,4,visual,letters,16,3,start,O,Q,1,0,Q,3,60,
2026-09-14T13:53:41,Esben,free_recall,unfilled_delay,4,visual,letters,16,4,start,O,O,1,1,,3,60,
2026-09-14T13:53:41,Esben,free_recall,unfilled_delay,4,visual,letters,16,5,start,N,D,1,0,D,3,60,
2026-09-14T13:53:41,Esben,free_recall,unfilled_delay,4,visual,letters,16,6,start,I,T,0,0,T,3,60,
2026-09-14T13:53:41,Esben,free_recall,unfilled_delay,4,visual,letters,16,7,middle,H,X,1,0,X,3,60,
2026-09-14T13:53:41,Esben,free_recall,unfilled_delay,4,visual,letters,16,8,middle,F,O,0,0,O,3,60,
2026-09-14T13:53:41,Esben,free_recall,unfilled_delay,4,visual,letters,16,9,middle,C,O,0,0,O,3,60,
2026-09-14T13:53:41,Esben,free_recall,unfilled_delay,4,visual,letters,16,10,middle,E,N,0,0,N,3,60,
2026-09-14T13:53:41,Esben,free_recall,unfilled_delay,4,visual,letters,16,11,middle,U,G,0,0,G,3,60,
2026-09-14T13:53:41,Esben,free_recall,unfilled_delay,4,visual,letters,16,12,end,J,H,1,0,H,3,60,
2026-09-14T13:53:41,Esben,free_recall,unfilled_delay,4,visual,letters,16,13,end,Y,J,0,0,J,3,60,
2026-09-14T13:53:41,Esben,free_recall,unfilled_delay,4,visual,letters,16,14,end,Q,W,1,0,W,3,60,
2026-09-14T13:53:41,Esben,free_recall,unfilled_delay,4,visual,letters,16,15,end,O,K,1,0,K,3,60,
2026-09-14T13:53:41,Esben,free_recall,unfilled_delay,4,visual,letters,16,16,end,G,S,1,0,S,3,60,
2026-09-14T13:55:52,Esben,free_recall,unfilled_delay,5,visual,letters,16,1,start,A,A,1,1,,3,60,
2026-09-14T13:55:52,Esben,free_recall,unfilled_delay,5,visual,letters,16,2,start,V,V,1,1,,3,60,
2026-09-14T13:55:52,Esben,free_recall,unfilled_delay,5,visual,letters,16,3,start,J,J,1,1,,3,60,
2026-09-14T13:55:52,Esben,free_recall,unfilled_delay,5,visual,letters,16,4,start,I,E,0,0,E,3,60,
2026-09-14T13:55:52,Esben,free_recall,unfilled_delay,5,visual,letters,16,5,start,R,R,1,1,,3,60,
2026-09-14T13:55:52,Esben,free_recall,unfilled_delay,5,visual,letters,16,6,start,Y,Y,1,1,,3,60,
2026-09-14T13:55:52,Esben,free_recall,unfilled_delay,5,visual,letters,16,7,middle,U,G,0,0,G,3,60,
2026-09-14T13:55:52,Esben,free_recall,unfilled_delay,5,visual,letters,16,8,middle,Q,E,0,0,E,3,60,
2026-09-14T13:55:52,Esben,free_recall,unfilled_delay,5,visual,letters,16,9,middle,S,B,1,0,B,3,60,
2026-09-14T13:55:52,Esben,free_recall,unfilled_delay,5,visual,letters,16,10,middle,J,H,1,0,H,3,60,
2026-09-14T13:55:52,Esben,free_recall,unfilled_delay,5,visual,letters,16,11,middle,N,J,0,0,J,3,60,
2026-09-14T13:55:52,Esben,free_recall,unfilled_delay,5,visual,letters,16,12,end,C,S,0,0,S,3,60,
2026-09-14T13:55:52,Esben,free_recall,unfilled_delay,5,visual,letters,16,13,end,K,K,1,1,,3,60,
2026-09-14T13:55:52,Esben,free_recall,unfilled_delay,5,visual,letters,16,14,end,G,M,1,0,M,3,60,
2026-09-14T13:55:52,Esben,free_recall,unfilled_delay,5,visual,letters,16,15,end,E,O,1,0,O,3,60,
2026-09-14T13:55:52,Esben,free_recall,unfilled_delay,5,visual,letters,16,16,end,B,P,1,0,P,3,60,
2026-09-14T14:48:17,Esben,free_recall,fast_rate,1,visual,letters,16,1,start,E,W,1,0,W,1,0,
2026-09-14T14:48:17,Esben,free_recall,fast_rate,1,visual,letters,16,2,start,H,B,1,0,B,1,0,
2026-09-14T14:48:17,Esben,free_recall,fast_rate,1,visual,letters,16,3,start,L,Z,0,0,Z,1,0,
2026-09-14T14:48:17,Esben,free_recall,fast_rate,1,visual,letters,16,4,start,U,G,1,0,G,1,0,
2026-09-14T14:48:17,Esben,free_recall,fast_rate,1,visual,letters,16,5,start,X,R,0,0,R,1,0,
2026-09-14T14:48:17,Esben,free_recall,fast_rate,1,visual,letters,16,6,start,R,U,1,0,U,1,0,
2026-09-14T14:48:17,Esben,free_recall,fast_rate,1,visual,letters,16,7,middle,D,G,0,0,G,1,0,
2026-09-14T14:48:17,Esben,free_recall,fast_rate,1,visual,letters,16,8,middle,O,H,0,0,H,1,0,
2026-09-14T14:48:17,Esben,free_recall,fast_rate,1,visual,letters,16,9,middle,H,F,1,0,F,1,0,
2026-09-14T14:48:17,Esben,free_recall,fast_rate,1,visual,letters,16,10,middle,V,T,0,0,T,1,0,
2026-09-14T14:48:17,Esben,free_recall,fast_rate,1,visual,letters,16,11,middle,W,R,1,0,R,1,0,
2026-09-14T14:48:17,Esben,free_recall,fast_rate,1,visual,letters,16,12,end,B,J,1,0,J,1,0,
2026-09-14T14:48:17,Esben,free_recall,fast_rate,1,visual,letters,16,13,end,A,K,1,0,K,1,0,
2026-09-14T14:48:17,Esben,free_recall,fast_rate,1,visual,letters,16,14,end,Z,A,1,0,A,1,0,
2026-09-14T14:48:17,Esben,free_recall,fast_rate,1,visual,letters,16,15,end,G,H,1,0,H,1,0,
2026-09-14T14:48:17,Esben,free_recall,fast_rate,1,visual,letters,16,16,end,R,E,1,0,E,1,0,
2026-09-14T14:49:39,Esben,free_recall,fast_rate,2,visual,letters,16,1,start,I,B,1,0,B,1,0,
2026-09-14T14:49:39,Esben,free_recall,fast_rate,2,visual,letters,16,2,start,T,I,0,0,I,1,0,
2026-09-14T14:49:39,Esben,free_recall,fast_rate,2,visual,letters,16,3,start,G,Y,1,0,Y,1,0,
2026-09-14T14:49:39,Esben,free_recall,fast_rate,2,visual,letters,16,4,start,B,W,1,0,W,1,0,
2026-09-14T14:49:39,Esben,free_recall,fast_rate,2,visual,letters,16,5,start,D,K,1,0,K,1,0,
2026-09-14T14:49:39,Esben,free_recall,fast_rate,2,visual,letters,16,6,start,Y,W,1,0,W,1,0,
2026-09-14T14:49:39,Esben,free_recall,fast_rate,2,visual,letters,16,7,middle,E,G,0,0,G,1,0,
2026-09-14T14:49:39,Esben,free_recall,fast_rate,2,visual,letters,16,8,middle,V,Y,0,0,Y,1,0,
2026-09-14T14:49:39,Esben,free_recall,fast_rate,2,visual,letters,16,9,middle,K,D,1,0,D,1,0,
2026-09-14T14:49:39,Esben,free_recall,fast_rate,2,visual,letters,16,10,middle,T,B,0,0,B,1,0,
2026-09-14T14:49:39,Esben,free_recall,fast_rate,2,visual,letters,16,11,middle,W,Y,1,0,Y,1,0,
2026-09-14T14:49:39,Esben,free_recall,fast_rate,2,visual,letters,16,12,end,P,G,0,0,G,1,0,
2026-09-14T14:49:39,Esben,free_recall,fast_rate,2,visual,letters,16,13,end,W,I,1,0,I,1,0,
2026-09-14T14:49:39,Esben,free_recall,fast_rate,2,visual,letters,16,14,end,B,M,1,0,M,1,0,
2026-09-14T14:49:39,Esben,free_recall,fast_rate,2,visual,letters,16,15,end,I,N,1,0,N,1,0,
2026-09-14T14:49:39,Esben,free_recall,fast_rate,2,visual,letters,16,16,end,Y,C,1,0,C,1,0,
2026-09-14T14:50:20,Esben,free_recall,fast_rate,3,visual,letters,16,1,start,D,P,1,0,P,1,0,
2026-09-14T14:50:20,Esben,free_recall,fast_rate,3,visual,letters,16,2,start,U,I,1,0,I,1,0,
2026-09-14T14:50:20,Esben,free_recall,fast_rate,3,visual,letters,16,3,start,D,P,1,0,P,1,0,
2026-09-14T14:50:20,Esben,free_recall,fast_rate,3,visual,letters,16,4,start,V,C,0.5,0,C,1,0,
2026-09-14T14:50:20,Esben,free_recall,fast_rate,3,visual,letters,16,5,start,B,I,0,0,I,1,0,
2026-09-14T14:50:20,Esben,free_recall,fast_rate,3,visual,letters,16,6,start,V,D,0.5,0,D,1,0,
2026-09-14T14:50:20,Esben,free_recall,fast_rate,3,visual,letters,16,7,middle,K,D,1,0,D,1,0,
2026-09-14T14:50:20,Esben,free_recall,fast_rate,3,visual,letters,16,8,middle,F,U,0,0,U,1,0,
2026-09-14T14:50:20,Esben,free_recall,fast_rate,3,visual,letters,16,9,middle,A,D,0,0,D,1,0,
2026-09-14T14:50:20,Esben,free_recall,fast_rate,3,visual,letters,16,10,middle,C,V,0.5,0,V,1,0,
2026-09-14T14:50:20,Esben,free_recall,fast_rate,3,visual,letters,16,11,middle,E,I,1,0,I,1,0,
2026-09-14T14:50:20,Esben,free_recall,fast_rate,3,visual,letters,16,12,end,D,L,1,0,L,1,0,
2026-09-14T14:50:20,Esben,free_recall,fast_rate,3,visual,letters,16,13,end,P,K,1,0,K,1,0,
2026-09-14T14:50:20,Esben,free_recall,fast_rate,3,visual,letters,16,14,end,I,E,1,0,E,1,0,
2026-09-14T14:50:20,Esben,free_recall,fast_rate,3,visual,letters,16,15,end,P,R,1,0,R,1,0,
2026-09-14T14:50:20,Esben,free_recall,fast_rate,3,visual,letters,16,16,end,C,D,0.5,0,D,1,0,
2026-09-14T14:50:54,Esben,free_recall,fast_rate,4,visual,letters,16,1,start,M,M,1,1,,1,0,
2026-09-14T14:50:54,Esben,free_recall,fast_rate,4,visual,letters,16,2,start,X,Z,1,0,Z,1,0,
2026-09-14T14:50:54,Esben,free_recall,fast_rate,4,visual,letters,16,3,start,K,E,1,0,E,1,0,
2026-09-14T14:50:54,Esben,free_recall,fast_rate,4,visual,letters,16,4,start,X,U,1,0,U,1,0,
2026-09-14T14:50:54,Esben,free_recall,fast_rate,4,visual,letters,16,5,start,J,X,0,0,X,1,0,
2026-09-14T14:50:54,Esben,free_recall,fast_rate,4,visual,letters,16,6,start,E,T,0.5,0,T,1,0,
2026-09-14T14:50:54,Esben,free_recall,fast_rate,4,visual,letters,16,7,middle,O,C,0,0,C,1,0,
2026-09-14T14:50:54,Esben,free_recall,fast_rate,4,visual,letters,16,8,middle,M,U,1,0,U,1,0,
2026-09-14T14:50:54,Esben,free_recall,fast_rate,4,visual,letters,16,9,middle,Z,M,1,0,M,1,0,
2026-09-14T14:50:54,Esben,free_recall,fast_rate,4,visual,letters,16,10,middle,U,X,1,0,X,1,0,
2026-09-14T14:50:54,Esben,free_recall,fast_rate,4,visual,letters,16,11,middle,S,X,0,0,X,1,0,
2026-09-14T14:50:54,Esben,free_recall,fast_rate,4,visual,letters,16,12,end,T,K,1,0,K,1,0,
2026-09-14T14:50:54,Esben,free_recall,fast_rate,4,visual,letters,16,13,end,E,L,0.5,0,L,1,0,
2026-09-14T14:50:54,Esben,free_recall,fast_rate,4,visual,letters,16,14,end,Y,R,0,0,R,1,0,
2026-09-14T14:50:54,Esben,free_recall,fast_rate,4,visual,letters,16,15,end,U,U,1,1,,1,0,
2026-09-14T14:50:54,Esben,free_recall,fast_rate,4,visual,letters,16,16,end,C,T,1,0,T,1,0,
2026-09-14T14:51:30,Esben,free_recall,fast_rate,5,visual,letters,16,1,start,D,B,1,0,B,1,0,
2026-09-14T14:51:30,Esben,free_recall,fast_rate,5,visual,letters,16,2,start,H,E,0.5,0,E,1,0,
2026-09-14T14:51:30,Esben,free_recall,fast_rate,5,visual,letters,16,3,start,X,W,0,0,W,1,0,
2026-09-14T14:51:30,Esben,free_recall,fast_rate,5,visual,letters,16,4,start,Y,A,0,0,A,1,0,
2026-09-14T14:51:30,Esben,free_recall,fast_rate,5,visual,letters,16,5,start,D,T,1,0,T,1,0,
2026-09-14T14:51:30,Esben,free_recall,fast_rate,5,visual,letters,16,6,start,T,L,1,0,L,1,0,
2026-09-14T14:51:30,Esben,free_recall,fast_rate,5,visual,letters,16,7,middle,I,D,1,0,D,1,0,
2026-09-14T14:51:30,Esben,free_recall,fast_rate,5,visual,letters,16,8,middle,U,H,1,0,H,1,0,
2026-09-14T14:51:30,Esben,free_recall,fast_rate,5,visual,letters,16,9,middle,B,L,0.5,0,L,1,0,
2026-09-14T14:51:30,Esben,free_recall,fast_rate,5,visual,letters,16,10,middle,H,D,0.5,0,D,1,0,
2026-09-14T14:51:30,Esben,free_recall,fast_rate,5,visual,letters,16,11,middle,W,T,1,0,T,1,0,
2026-09-14T14:51:30,Esben,free_recall,fast_rate,5,visual,letters,16,12,end,A,U,1,0,U,1,0,
2026-09-14T14:51:30,Esben,free_recall,fast_rate,5,visual,letters,16,13,end,T,V,1,0,V,1,0,
2026-09-14T14:51:30,Esben,free_recall,fast_rate,5,visual,letters,16,14,end,L,W,1,0,W,1,0,
2026-09-14T14:51:30,Esben,free_recall,fast_rate,5,visual,letters,16,15,end,B,I,0.5,0,I,1,0,
