timestamp,participant,experiment,condition,trial,mode,response_format,n_items,serial_position,region,presented_item,response_at_position,free_recalled,serial_correct,substitution,interval_s,delay_s,chunk_label
2026-09-15T09:39:55,Chris,free_recall,baseline,3,visual,letters,16,14,end,O,M,0.0,0,M,3.0,0,
2026-09-15T09:39:55,Chris,free_recall,baseline,3,visual,letters,16,15,end,B,N,1.0,0,N,3.0,0,
2026-09-15T09:39:55,Chris,free_recall,baseline,3,visual,letters,16,16,end,D,V,1.0,0,V,3.0,0,
2026-09-15T09:41:18,Chris,free_recall,baseline,4,visual,letters,16,1,start,I,I,0.5,1,,3.0,0,
2026-09-15T09:41:18,Chris,free_recall,baseline,4,visual,letters,16,2,start,F,F,1.0,1,,3.0,0,
2026-09-15T09:41:18,Chris,free_recall,baseline,4,visual,letters,16,3,start,L,L,1.0,1,,3.0,0,
2026-09-15T09:41:18,Chris,free_recall,baseline,4,visual,letters,16,4,start,B,B,1.0,1,,3.0,0,
2026-09-15T09:41:18,Chris,free_recall,baseline,4,visual,letters,16,5,start,U,U,1.0,1,,3.0,0,
2026-09-15T09:41:18,Chris,free_recall,baseline,4,visual,letters,16,6,start,T,T,1.0,1,,3.0,0,
2026-09-15T09:41:18,Chris,free_recall,baseline,4,visual,letters,16,7,middle,V,V,1.0,1,,3.0,0,
2026-09-15T09:41:18,Chris,free_recall,baseline,4,visual,letters,16,8,middle,Z,Z,1.0,1,,3.0,0,
2026-09-15T09:41:18,Chris,free_recall,baseline,4,visual,letters,16,9,middle,V,V,1.0,1,,3.0,0,
2026-09-15T09:41:18,Chris,free_recall,baseline,4,visual,letters,16,10,middle,H,F,0.0,0,F,3.0,0,
2026-09-15T09:41:18,Chris,free_recall,baseline,4,visual,letters,16,11,middle,R,W,0.0,0,W,3.0,0,
2026-09-15T09:41:18,Chris,free_recall,baseline,4,visual,letters,16,12,end,F,A,1.0,0,A,3.0,0,
2026-09-15T09:41:18,Chris,free_recall,baseline,4,visual,letters,16,13,end,G,T,1.0,0,T,3.0,0,
2026-09-15T09:41:18,Chris,free_recall,baseline,4,visual,letters,16,14,end,W,G,1.0,0,G,3.0,0,
2026-09-15T09:41:18,Chris,free_recall,baseline,4,visual,letters,16,15,end,N,T,0.0,0,T,3.0,0,
2026-09-15T09:41:18,Chris,free_recall,baseline,4,visual,letters,16,16,end,I,L,0.5,0,L,3.0,0,
2026-09-15T09:42:37,Chris,free_recall,baseline,5,visual,letters,16,1,start,H,Y,0.666667,0,Y,3.0,0,
2026-09-15T09:42:37,Chris,free_recall,baseline,5,visual,letters,16,2,start,F,W,0.5,0,W,3.0,0,
2026-09-15T09:42:37,Chris,free_recall,baseline,5,visual,letters,16,3,start,Y,A,1.0,0,A,3.0,0,
2026-09-15T09:42:37,Chris,free_recall,baseline,5,visual,letters,16,4,start,W,A,1.0,0,A,3.0,0,
2026-09-15T09:42:37,Chris,free_recall,baseline,5,visual,letters,16,5,start,A,T,1.0,0,T,3.0,0,
2026-09-15T09:42:37,Chris,free_recall,baseline,5,visual,letters,16,6,start,A,Z,1.0,0,Z,3.0,0,
2026-09-15T09:42:37,Chris,free_recall,baseline,5,visual,letters,16,7,middle,T,H,1.0,0,H,3.0,0,
2026-09-15T09:42:37,Chris,free_recall,baseline,5,visual,letters,16,8,middle,Z,H,1.0,0,H,3.0,0,
2026-09-15T09:42:37,Chris,free_recall,baseline,5,visual,letters,16,9,middle,H,Y,0.666667,0,Y,3.0,0,
2026-09-15T09:42:37,Chris,free_recall,baseline,5,visual,letters,16,10,middle,H,K,0.666667,0,K,3.0,0,
2026-09-15T09:42:37,Chris,free_recall,baseline,5,visual,letters,16,11,middle,O,A,0.0,0,A,3.0,0,
2026-09-15T09:42:37,Chris,free_recall,baseline,5,visual,letters,16,12,end,Y,F,1.0,0,F,3.0,0,
2026-09-15T09:42:37,Chris,free_recall,baseline,5,visual,letters,16,13,end,K,U,1.0,0,U,3.0,0,
2026-09-15T09:42:37,Chris,free_recall,baseline,5,visual,letters,16,14,end,L,R,0.0,0,R,3.0,0,
2026-09-15T09:42:37,Chris,free_recall,baseline,5,visual,letters,16,15,end,N,Q,0.0,0,Q,3.0,0,
2026-09-15T09:42:37,Chris,free_recall,baseline,5,visual,letters,16,16,end,F,T,0.5,0,T,3.0,0,
